Nummer	Kenmerk	Omschrijving	period_start	Jaar	expmean_est	expmean_lwr	expmean_upr
954	Ecotoopgroep	A18	1990	2012	1.001529346	0.852237713	1.176973297
955	Ecotoopgroep	A18	1990	2013	1.004131127	0.837488434	1.203932233
956	Ecotoopgroep	A18	1990	2014	1.006211371	0.821114116	1.233033636
957	Ecotoopgroep	A18	1990	2015	1.007594018	0.80336379	1.26374342
958	Ecotoopgroep	A18	1990	2016	1.008144328	0.784519217	1.29551318
959	Ecotoopgroep	A18	1990	2017	1.007774201	0.764859044	1.327837917
960	Ecotoopgroep	A18	1990	2018	1.006441422	0.744630116	1.360305358
961	Ecotoopgroep	bA10	1950	1950	0.801955661	0.546712418	1.17636414
962	Ecotoopgroep	bA10	1950	1951	0.821529018	0.573562469	1.176698205
963	Ecotoopgroep	bA10	1950	1952	0.841299937	0.60028441	1.179083735
964	Ecotoopgroep	bA10	1950	1953	0.861252148	0.626589961	1.183796916
965	Ecotoopgroep	bA10	1950	1954	0.881363946	0.652206435	1.191037627
966	Ecotoopgroep	bA10	1950	1955	0.901605002	0.676917759	1.200871996
967	Ecotoopgroep	bA10	1950	1956	0.92193314	0.700595498	1.213197511
968	Ecotoopgroep	bA10	1950	1957	0.942291249	0.723209727	1.227739014
969	Ecotoopgroep	bA10	1950	1958	0.962604668	0.744815721	1.244076516
970	Ecotoopgroep	bA10	1950	1959	0.982779412	0.765521217	1.261696413
971	Ecotoopgroep	bA10	1950	1960	1.002701602	0.785445453	1.280051338
972	Ecotoopgroep	bA10	1950	1961	1.022238436	0.804682311	1.298613634
973	Ecotoopgroep	bA10	1950	1962	1.041240835	0.823276107	1.316912356
974	Ecotoopgroep	bA10	1950	1963	1.059547766	0.84121314	1.334550561
975	Ecotoopgroep	bA10	1950	1964	1.076991987	0.858427474	1.351205285
976	Ecotoopgroep	bA10	1950	1965	1.093406821	0.874816712	1.366615954
977	Ecotoopgroep	bA10	1950	1966	1.108633384	0.890262483	1.380568096
978	Ecotoopgroep	bA10	1950	1967	1.122527693	0.904650638	1.392878498
979	Ecotoopgroep	bA10	1950	1968	1.134967073	0.917887221	1.403386197
980	Ecotoopgroep	bA10	1950	1969	1.145855427	0.92990798	1.41195117
981	Ecotoopgroep	bA10	1950	1970	1.155127076	0.940681068	1.418460098
982	Ecotoopgroep	bA10	1950	1971	1.16274902	0.950204216	1.422836544
983	Ecotoopgroep	bA10	1950	1972	1.168721665	0.958498739	1.425051776
984	Ecotoopgroep	bA10	1950	1973	1.173078084	0.965603008	1.425132461
985	Ecotoopgroep	bA10	1950	1974	1.175881979	0.971567612	1.423162331
986	Ecotoopgroep	bA10	1950	1975	1.17722449	0.976453552	1.419276418
987	Ecotoopgroep	bA10	1950	1976	1.177219986	0.980333658	1.413648184
988	Ecotoopgroep	bA10	1950	1977	1.176000961	0.98329632	1.406471509
989	Ecotoopgroep	bA10	1950	1978	1.17371219	0.985449746	1.397940698
990	Ecotoopgroep	bA10	1950	1979	1.170504327	0.986924516	1.388232187
991	Ecotoopgroep	bA10	1950	1980	1.166527194	0.98787243	1.377491317
992	Ecotoopgroep	bA10	1950	1981	1.161923096	0.988460443	1.365826311
993	Ecotoopgroep	bA10	1950	1982	1.156820528	0.98885983	1.353309835
994	Ecotoopgroep	bA10	1950	1983	1.151328682	0.989232022	1.339986682
995	Ecotoopgroep	bA10	1950	1984	1.145533117	0.989713569	1.325884745
996	Ecotoopgroep	bA10	1950	1985	1.139492888	0.990403012	1.311025943
997	Ecotoopgroep	bA10	1950	1986	1.133239323	0.99135213	1.295434108
998	Ecotoopgroep	bA10	1950	1987	1.126776492	0.992563204	1.279137951
999	Ecotoopgroep	bA10	1950	1988	1.120083291	0.993992872	1.262168587
1000	Ecotoopgroep	bA10	1950	1989	1.113116921	0.995562026	1.244552571
1001	Ecotoopgroep	bA10	1950	1990	1.105817476	0.997170125	1.226302573
1002	Ecotoopgroep	bA10	1950	1991	1.098113297	0.998711422	1.207408652
1003	Ecotoopgroep	bA10	1950	1992	1.089926717	1.000090057	1.187833276
1004	Ecotoopgroep	bA10	1950	1993	1.08117989	1.001231022	1.16751272
1005	Ecotoopgroep	bA10	1950	1994	1.07180038	1.002084762	1.146366153
1006	Ecotoopgroep	bA10	1950	1995	1.061726308	1.002624638	1.12431184
1007	Ecotoopgroep	bA10	1950	1996	1.050910825	1.002838225	1.101287859
1008	Ecotoopgroep	bA10	1950	1997	1.039325773	1.002714941	1.077273328
1009	Ecotoopgroep	bA10	1950	1998	1.026964352	1.002233289	1.052305677
1010	Ecotoopgroep	bA10	1950	1999	1.013842668	1.001350923	1.026490247
1011	Ecotoopgroep	bA10	1950	2001	0.985497694	0.973064968	0.99808927
1012	Ecotoopgroep	bA10	1950	2002	0.970416656	0.945952675	0.995513318
1013	Ecotoopgroep	bA10	1950	2003	0.954853516	0.91894192	0.992168511
1014	Ecotoopgroep	bA10	1950	2004	0.938915669	0.89229299	0.987974401
1015	Ecotoopgroep	bA10	1950	2005	0.922715549	0.86621763	0.982898472
1016	Ecotoopgroep	bA10	1950	2006	0.90636459	0.84085228	0.976981082
1017	Ecotoopgroep	bA10	1950	2007	0.88996738	0.816238355	0.970356186
1018	Ecotoopgroep	bA10	1950	2008	0.873616541	0.792313783	0.963262128
1019	Ecotoopgroep	bA10	1950	2009	0.857388754	0.768920159	0.95603616
1020	Ecotoopgroep	bA10	1950	2010	0.841342257	0.745828662	0.949087677
1021	Ecotoopgroep	bA10	1950	2011	0.82551595	0.722783813	0.942849813
1022	Ecotoopgroep	bA10	1950	2012	0.809930114	0.699557306	0.937717015
1023	Ecotoopgroep	bA10	1950	2013	0.794588553	0.675997527	0.933984141
1024	Ecotoopgroep	bA10	1950	2014	0.779481904	0.652059287	0.9318049
1025	Ecotoopgroep	bA10	1950	2015	0.76459176	0.627805341	0.931181247
1026	Ecotoopgroep	bA10	1950	2016	0.749895287	0.603382393	0.93198434
1027	Ecotoopgroep	bA10	1950	2017	0.735370011	0.57898244	0.933999058
1028	Ecotoopgroep	bA10	1950	2018	0.720998578	0.554801734	0.936981479
1029	Ecotoopgroep	bA10	1990	1990	0.884434413	0.670507504	1.166615179
1030	Ecotoopgroep	bA10	1990	1991	0.899438741	0.705883477	1.14606741
1031	Ecotoopgroep	bA10	1990	1992	0.914229207	0.742038319	1.126377199
1032	Ecotoopgroep	bA10	1990	1993	0.928631206	0.778598565	1.107574501
1033	Ecotoopgroep	bA10	1990	1994	0.942429979	0.815075604	1.089683289
1034	Ecotoopgroep	bA10	1990	1995	0.955392133	0.850905244	1.072709487
1035	Ecotoopgroep	bA10	1990	1996	0.967282808	0.885486973	1.05663444
1036	Ecotoopgroep	bA10	1990	1997	0.977878605	0.918220861	1.041412374
1037	Ecotoopgroep	bA10	1990	1998	0.986976571	0.948540414	1.026970215
1038	Ecotoopgroep	bA10	1990	1999	0.994399755	0.975940446	1.013208211
1039	Ecotoopgroep	bA10	1990	2001	1.003658727	0.987191017	1.020401142
1040	Ecotoopgroep	bA10	1990	2002	1.005286479	0.974594505	1.036945006
1041	Ecotoopgroep	bA10	1990	2003	1.0048219	0.961984872	1.049566453
1042	Ecotoopgroep	bA10	1990	2004	1.002230722	0.949089003	1.05834797
1043	Ecotoopgroep	bA10	1990	2005	0.997505162	0.935577663	1.063531749
1044	Ecotoopgroep	bA10	1990	2006	0.990663951	0.921061603	1.065525976
1045	Ecotoopgroep	bA10	1990	2007	0.981753033	0.905100081	1.064897725
1046	Ecotoopgroep	bA10	1990	2008	0.970846805	0.887231171	1.062342657
1047	Ecotoopgroep	bA10	1990	2009	0.958049557	0.867029265	1.058625113
1048	Ecotoopgroep	bA10	1990	2010	0.943496634	0.844182632	1.054494448
1049	Ecotoopgroep	bA10	1990	2011	0.927354691	0.818567484	1.050599664
1050	Ecotoopgroep	bA10	1990	2012	0.90982033	0.790289186	1.047430544
1051	Ecotoopgroep	bA10	1990	2013	0.891116393	0.759674603	1.045300741
1052	Ecotoopgroep	bA10	1990	2014	0.871485272	0.727222082	1.044366773
1053	Ecotoopgroep	bA10	1990	2015	0.851178762	0.693529013	1.04466471
1054	Ecotoopgroep	bA10	1990	2016	0.830444227	0.659215825	1.046148451
1055	Ecotoopgroep	bA10	1990	2017	0.809507117	0.624857358	1.048722184
1056	Ecotoopgroep	bA10	1990	2018	0.788550107	0.590925661	1.052266491
1057	Ecotoopgroep	bK20	1950	1950	0.495435145	0.258675396	0.948895749
1058	Ecotoopgroep	bK20	1950	1951	0.50525854	0.270671986	0.943157052
1059	Ecotoopgroep	bK20	1950	1952	0.51520248	0.28294524	0.938109422
1060	Ecotoopgroep	bK20	1950	1953	0.525267093	0.295462253	0.933809703
1061	Ecotoopgroep	bK20	1950	1954	0.535453423	0.308191514	0.930299359
1062	Ecotoopgroep	bK20	1950	1955	0.54576303	0.321106867	0.9275955
1063	Ecotoopgroep	bK20	1950	1956	0.556197294	0.334188666	0.92569097
1064	Ecotoopgroep	bK20	1950	1957	0.566756997	0.347424476	0.924556315
1065	Ecotoopgroep	bK20	1950	1958	0.577443061	0.360811342	0.924140817
1066	Ecotoopgroep	bK20	1950	1959	0.588255707	0.374354253	0.924377843
1067	Ecotoopgroep	bK20	1950	1960	0.599192206	0.388058927	0.925197888
1068	Ecotoopgroep	bK20	1950	1961	0.610246459	0.401927353	0.926537439
1069	Ecotoopgroep	bK20	1950	1962	0.621410672	0.415959704	0.928338057
1070	Ecotoopgroep	bK20	1950	1963	0.632674204	0.430149758	0.93055184
1071	Ecotoopgroep	bK20	1950	1964	0.644024585	0.444486733	0.933138462
1072	Ecotoopgroep	bK20	1950	1965	0.655446284	0.458951175	0.936068702
1073	Ecotoopgroep	bK20	1950	1966	0.666922531	0.473521711	0.93931419
1074	Ecotoopgroep	bK20	1950	1967	0.678436028	0.488179078	0.942841398
1075	Ecotoopgroep	bK20	1950	1968	0.689968824	0.502906616	0.946611085
1076	Ecotoopgroep	bK20	1950	1969	0.70150169	0.517687195	0.95058295
1077	Ecotoopgroep	bK20	1950	1970	0.713014887	0.532507337	0.954710282
1078	Ecotoopgroep	bK20	1950	1971	0.724488478	0.547355683	0.958944195
1079	Ecotoopgroep	bK20	1950	1972	0.735902352	0.562226489	0.963227956
1080	Ecotoopgroep	bK20	1950	1973	0.747236552	0.577119343	0.967499135
1081	Ecotoopgroep	bK20	1950	1974	0.758472691	0.592033387	0.971703347
1082	Ecotoopgroep	bK20	1950	1975	0.7695947	0.606963918	0.975801006
1083	Ecotoopgroep	bK20	1950	1976	0.780589282	0.621901257	0.979769088
1084	Ecotoopgroep	bK20	1950	1977	0.7914463	0.636831588	0.983599523
1085	Ecotoopgroep	bK20	1950	1978	0.802159035	0.6517398	0.987294496
1086	Ecotoopgroep	bK20	1950	1979	0.812724295	0.666613842	0.990859681
1087	Ecotoopgroep	bK20	1950	1980	0.823142308	0.681449544	0.994297033
1088	Ecotoopgroep	bK20	1950	1981	0.833416373	0.696254651	0.997598866
1089	Ecotoopgroep	bK20	1950	1982	0.843552244	0.71105087	1.000744697
1090	Ecotoopgroep	bK20	1950	1983	0.853557281	0.725873132	1.003701611
1091	Ecotoopgroep	bK20	1950	1984	0.863439404	0.740765979	1.006427975
1092	Ecotoopgroep	bK20	1950	1985	0.873205939	0.755777702	1.008879475
1093	Ecotoopgroep	bK20	1950	1986	0.882862452	0.770953437	1.011015804
1094	Ecotoopgroep	bK20	1950	1987	0.892411667	0.78632865	1.012806265
1095	Ecotoopgroep	bK20	1950	1988	0.901852543	0.801924364	1.014232821
1096	Ecotoopgroep	bK20	1950	1989	0.91117958	0.817745006	1.015289877
1097	Ecotoopgroep	bK20	1950	1990	0.920382365	0.83377922	1.015980822
1098	Ecotoopgroep	bK20	1950	1991	0.929445375	0.85000329	1.016312189
1099	Ecotoopgroep	bK20	1950	1992	0.938348003	0.866386295	1.016286823
1100	Ecotoopgroep	bK20	1950	1993	0.947064795	0.882895702	1.015897714
1101	Ecotoopgroep	bK20	1950	1994	0.955565862	0.899501998	1.015124055
1102	Ecotoopgroep	bK20	1950	1995	0.96381748	0.916181178	1.013930604
1103	Ecotoopgroep	bK20	1950	1996	0.971782872	0.932914477	1.012270657
1104	Ecotoopgroep	bK20	1950	1997	0.979423178	0.949685483	1.010092056
1105	Ecotoopgroep	bK20	1950	1998	0.986698646	0.966475568	1.007344884
1106	Ecotoopgroep	bK20	1950	1999	0.993570005	0.983259088	1.003989048
1107	Ecotoopgroep	bK20	1950	2001	1.005954997	0.995371314	1.016651216
1108	Ecotoopgroep	bK20	1950	2002	1.011406562	0.990113552	1.033157491
1109	Ecotoopgroep	bK20	1950	2003	1.01633287	0.9842497	1.049461841
1110	Ecotoopgroep	bK20	1950	2004	1.020719836	0.977808131	1.065514746
1111	Ecotoopgroep	bK20	1950	2005	1.024561861	0.970814585	1.081284752
1112	Ecotoopgroep	bK20	1950	2006	1.02786215	0.963284892	1.096768576
1113	Ecotoopgroep	bK20	1950	2007	1.030632592	0.955220182	1.111998637
1114	Ecotoopgroep	bK20	1950	2008	1.032893279	0.946605961	1.127046069
1115	Ecotoopgroep	bK20	1950	2009	1.034671735	0.93741582	1.142017851
1116	Ecotoopgroep	bK20	1950	2010	1.036001963	0.927619512	1.157047749
1117	Ecotoopgroep	bK20	1950	2011	1.036923384	0.917194002	1.172282093
1118	Ecotoopgroep	bK20	1950	2012	1.037479692	0.906135121	1.187862699
1119	Ecotoopgroep	bK20	1950	2013	1.037717596	0.894466927	1.203910147
1120	Ecotoopgroep	bK20	1950	2014	1.037685356	0.882246224	1.220510633
1121	Ecotoopgroep	bK20	1950	2015	1.037430968	0.869560678	1.237708928
1122	Ecotoopgroep	bK20	1950	2016	1.03699988	0.856520367	1.255508676
1123	Ecotoopgroep	bK20	1950	2017	1.036432088	0.843243879	1.273879954
1124	Ecotoopgroep	bK20	1950	2018	1.035758571	0.829840888	1.292772906
1125	Ecotoopgroep	bK20	1990	1990	0.555073641	0.328751933	0.937201323
1126	Ecotoopgroep	bK20	1990	1991	0.600440706	0.38251238	0.942529079
1127	Ecotoopgroep	bK20	1990	1992	0.647728355	0.442462098	0.948221381
1128	Ecotoopgroep	bK20	1990	1993	0.696355917	0.508111919	0.954340069
1129	Ecotoopgroep	bK20	1990	1994	0.745543076	0.57845635	0.960892691
1130	Ecotoopgroep	bK20	1990	1995	0.794370189	0.652007924	0.967816455
1131	Ecotoopgroep	bK20	1990	1996	0.841850201	0.726909423	0.974965708
1132	Ecotoopgroep	bK20	1990	1997	0.88700212	0.801106609	0.982107441
1133	Ecotoopgroep	bK20	1990	1998	0.928915474	0.87254627	0.988926303
1134	Ecotoopgroep	bK20	1990	1999	0.966797573	0.939359517	0.995037076
1135	Ecotoopgroep	bK20	1990	2001	1.028025453	1.003333668	1.053324896
1136	Ecotoopgroep	bK20	1990	2002	1.050519633	1.004521398	1.098624183
1137	Ecotoopgroep	bK20	1990	2003	1.067254432	1.003009655	1.135614216
1138	Ecotoopgroep	bK20	1990	2004	1.07810852	0.998200755	1.164413044
1139	Ecotoopgroep	bK20	1990	2005	1.083050216	0.98944681	1.185508668
1140	Ecotoopgroep	bK20	1990	2006	1.082125825	0.976057421	1.19972071
1141	Ecotoopgroep	bK20	1990	2007	1.075454942	0.957337923	1.20814532
1142	Ecotoopgroep	bK20	1990	2008	1.063232653	0.9326722	1.212069659
1143	Ecotoopgroep	bK20	1990	2009	1.045737188	0.90164786	1.21285295
1144	Ecotoopgroep	bK20	1990	2010	1.023340208	0.864194204	1.211793802
1145	Ecotoopgroep	bK20	1990	2011	0.996515846	0.820683683	1.210020196
1146	Ecotoopgroep	bK20	1990	2012	0.965843815	0.771955241	1.208430521
1147	Ecotoopgroep	bK20	1990	2013	0.932001907	0.719248971	1.207686893
1148	Ecotoopgroep	bK20	1990	2014	0.895744269	0.664071251	1.208240522
1149	Ecotoopgroep	bK20	1990	2015	0.857863993	0.608022779	1.210366873
1150	Ecotoopgroep	bK20	1990	2016	0.81914152	0.552622087	1.214198357
1151	Ecotoopgroep	bK20	1990	2017	0.780283097	0.499152202	1.21975163
1152	Ecotoopgroep	bK20	1990	2018	0.741855236	0.448550537	1.226950243
1153	Ecotoopgroep	bK40	1950	1950	0.907501402	0.687368687	1.198132547
1154	Ecotoopgroep	bK40	1950	1951	0.912570958	0.711256687	1.170865271
1155	Ecotoopgroep	bK40	1950	1952	0.916208498	0.72946372	1.150760469
1156	Ecotoopgroep	bK40	1950	1953	0.918443461	0.740001772	1.139914014
1157	Ecotoopgroep	bK40	1950	1954	0.919434552	0.741973697	1.139339438
1158	Ecotoopgroep	bK40	1950	1955	0.919455589	0.736385026	1.1480388
1159	Ecotoopgroep	bK40	1950	1956	0.918851847	0.725813471	1.163230981
1160	Ecotoopgroep	bK40	1950	1957	0.91797453	0.713247664	1.181465121
1161	Ecotoopgroep	bK40	1950	1958	0.917111784	0.701147649	1.199596154
1162	Ecotoopgroep	bK40	1950	1959	0.916433284	0.691104068	1.215229375
1163	Ecotoopgroep	bK40	1950	1960	0.915957721	0.683868375	1.226812905
1164	Ecotoopgroep	bK40	1950	1961	0.91554547	0.679505829	1.233578096
1165	Ecotoopgroep	bK40	1950	1962	0.914924194	0.677582838	1.235400653
1166	Ecotoopgroep	bK40	1950	1963	0.913752379	0.677379955	1.232607201
1167	Ecotoopgroep	bK40	1950	1964	0.911634519	0.677964246	1.225842663
1168	Ecotoopgroep	bK40	1950	1965	0.90816248	0.678312016	1.215899277
1169	Ecotoopgroep	bK40	1950	1966	0.902958944	0.677459201	1.203518755
1170	Ecotoopgroep	bK40	1950	1967	0.89569259	0.674633895	1.189186049
1171	Ecotoopgroep	bK40	1950	1968	0.886125186	0.669369381	1.173071054
1172	Ecotoopgroep	bK40	1950	1969	0.874152465	0.661558527	1.155064141
1173	Ecotoopgroep	bK40	1950	1970	0.859792286	0.651415248	1.134825715
1174	Ecotoopgroep	bK40	1950	1971	0.843218754	0.639417554	1.111977397
1175	Ecotoopgroep	bK40	1950	1972	0.824764424	0.626191511	1.086307212
1176	Ecotoopgroep	bK40	1950	1973	0.804904488	0.612387795	1.057942762
1177	Ecotoopgroep	bK40	1950	1974	0.784223677	0.598581434	1.027440447
1178	Ecotoopgroep	bK40	1950	1975	0.76335581	0.585205212	0.99573975
1179	Ecotoopgroep	bK40	1950	1976	0.742981925	0.572560641	0.964128691
1180	Ecotoopgroep	bK40	1950	1977	0.723804055	0.560852435	0.93410009
1181	Ecotoopgroep	bK40	1950	1978	0.706509287	0.550252289	0.907139112
1182	Ecotoopgroep	bK40	1950	1979	0.691737631	0.540982579	0.884503435
1183	Ecotoopgroep	bK40	1950	1980	0.680055677	0.533391701	0.867047092
1184	Ecotoopgroep	bK40	1950	1981	0.671936926	0.527986473	0.85513409
1185	Ecotoopgroep	bK40	1950	1982	0.667748341	0.525401502	0.848661158
1186	Ecotoopgroep	bK40	1950	1983	0.667741505	0.526317338	0.847167071
1187	Ecotoopgroep	bK40	1950	1984	0.672046274	0.531362456	0.849977618
1188	Ecotoopgroep	bK40	1950	1985	0.680665265	0.54103008	0.856339085
1189	Ecotoopgroep	bK40	1950	1986	0.693468847	0.555620703	0.86551678
1190	Ecotoopgroep	bK40	1950	1987	0.710191993	0.575206122	0.876855526
1191	Ecotoopgroep	bK40	1950	1988	0.73043554	0.599608899	0.889806803
1192	Ecotoopgroep	bK40	1950	1989	0.753674325	0.628396882	0.903927127
1193	Ecotoopgroep	bK40	1950	1990	0.779273121	0.660897704	0.918851123
1194	Ecotoopgroep	bK40	1950	1991	0.806509084	0.696239163	0.934243487
1195	Ecotoopgroep	bK40	1950	1992	0.834598154	0.733418289	0.949736446
1196	Ecotoopgroep	bK40	1950	1993	0.862723436	0.771395558	0.964863901
1197	Ecotoopgroep	bK40	1950	1994	0.890065432	0.809200333	0.979011551
1198	Ecotoopgroep	bK40	1950	1995	0.915835035	0.846021255	0.991409857
1199	Ecotoopgroep	bK40	1950	1996	0.939309093	0.881252128	1.001190855
1200	Ecotoopgroep	bK40	1950	1997	0.959866168	0.914481801	1.007502894
1201	Ecotoopgroep	bK40	1950	1998	0.977019199	0.945447233	1.00964547
1202	Ecotoopgroep	bK40	1950	1999	0.990443378	0.973984676	1.007180204
1203	Ecotoopgroep	bK40	1950	2001	1.005756885	0.988367336	1.023452389
1204	Ecotoopgroep	bK40	1950	2002	1.008001807	0.972934345	1.044333206
1205	Ecotoopgroep	bK40	1950	2003	1.007239746	0.954733753	1.062633329
1206	Ecotoopgroep	bK40	1950	2004	1.004163244	0.935111266	1.078314269
1207	Ecotoopgroep	bK40	1950	2005	0.999591194	0.915582286	1.091308307
1208	Ecotoopgroep	bK40	1950	2006	0.994382516	0.897631999	1.101561208
1209	Ecotoopgroep	bK40	1950	2007	0.989340182	0.882505648	1.109107911
1210	Ecotoopgroep	bK40	1950	2008	0.985122991	0.871031514	1.114158663
1211	Ecotoopgroep	bK40	1950	2009	0.982180226	0.863488628	1.117186684
1212	Ecotoopgroep	bK40	1950	2010	0.980713231	0.859530241	1.118981503
1213	Ecotoopgroep	bK40	1950	2011	0.980665534	0.85817898	1.120634404
1214	Ecotoopgroep	bK40	1950	2012	0.981741486	0.857947761	1.123397472
1215	Ecotoopgroep	bK40	1950	2013	0.983452997	0.857152537	1.128363688
1216	Ecotoopgroep	bK40	1950	2014	0.985192679	0.854378192	1.136036269
1217	Ecotoopgroep	bK40	1950	2015	0.986326925	0.848860513	1.146054961
1218	Ecotoopgroep	bK40	1950	2016	0.986294303	0.840526969	1.157341152
1219	Ecotoopgroep	bK40	1950	2017	0.984687087	0.829728735	1.168585128
1220	Ecotoopgroep	bK40	1950	2018	0.981293609	0.816929078	1.178727963
1221	Ecotoopgroep	bK40	1990	1990	0.938421928	0.817473075	1.077265711
1222	Ecotoopgroep	bK40	1990	1991	0.947093004	0.840105927	1.067704832
1223	Ecotoopgroep	bK40	1990	1992	0.955447844	0.862376652	1.058563658
1224	Ecotoopgroep	bK40	1990	1993	0.96340028	0.884055509	1.049866314
1225	Ecotoopgroep	bK40	1990	1994	0.970850637	0.904884181	1.041626077
1226	Ecotoopgroep	bK40	1990	1995	0.977697504	0.924605898	1.033837672
1227	Ecotoopgroep	bK40	1990	1996	0.983845965	0.942988339	1.026473862
1228	Ecotoopgroep	bK40	1990	1997	0.989212678	0.959838864	1.019485414
1229	Ecotoopgroep	bK40	1990	1998	0.993728304	0.975012625	1.012803237
1230	Ecotoopgroep	bK40	1990	1999	0.997337914	0.988414971	1.006341409
1231	Ecotoopgroep	bK40	1990	2001	1.001684713	0.993666857	1.009767264
1232	Ecotoopgroep	bK40	1990	2002	1.002371818	0.98721798	1.017758267
1233	Ecotoopgroep	bK40	1990	2003	1.002048775	0.98051651	1.02405389
1234	Ecotoopgroep	bK40	1990	2004	1.000709219	0.973410854	1.02877314
1235	Ecotoopgroep	bK40	1990	2005	0.998352026	0.965732997	1.03207281
1236	Ecotoopgroep	bK40	1990	2006	0.994981044	0.957298583	1.034146812
1237	Ecotoopgroep	bK40	1990	2007	0.990605515	0.947910776	1.035223263
1238	Ecotoopgroep	bK40	1990	2008	0.985241139	0.937369697	1.035557374
1239	Ecotoopgroep	bK40	1990	2009	0.978911653	0.925488125	1.035419038
1240	Ecotoopgroep	bK40	1990	2010	0.971650731	0.912111912	1.035075993
1241	Ecotoopgroep	bK40	1990	2011	0.963503909	0.897141268	1.034775476
1242	Ecotoopgroep	bK40	1990	2012	0.954530156	0.880547903	1.03472828
1243	Ecotoopgroep	bK40	1990	2013	0.944802581	0.862383805	1.035098191
1244	Ecotoopgroep	bK40	1990	2014	0.934407751	0.842779639	1.035997792
1245	Ecotoopgroep	bK40	1990	2015	0.92344301	0.821932839	1.037489867
1246	Ecotoopgroep	bK40	1990	2016	0.912011264	0.800086721	1.03959299
1247	Ecotoopgroep	bK40	1990	2017	0.900212788	0.777502374	1.042290146
1248	Ecotoopgroep	bK40	1990	2018	0.888133722	0.754425192	1.045539727
1249	Ecotoopgroep	H22	1950	1950	1.748288832	1.413259438	2.162740795
1250	Ecotoopgroep	H22	1950	1951	1.750264459	1.422915407	2.152921855
1251	Ecotoopgroep	H22	1950	1952	1.751574151	1.430141392	2.145250829
1252	Ecotoopgroep	H22	1950	1953	1.752233331	1.435164796	2.139351283
1253	Ecotoopgroep	H22	1950	1954	1.752273176	1.438253585	2.134853906
1254	Ecotoopgroep	H22	1950	1955	1.751739139	1.439706186	2.131400171
1255	Ecotoopgroep	H22	1950	1956	1.750684166	1.43983417	2.128644475
1256	Ecotoopgroep	H22	1950	1957	1.749157901	1.438941577	2.126252666
1257	Ecotoopgroep	H22	1950	1958	1.747193809	1.43730217	2.123900088
1258	Ecotoopgroep	H22	1950	1959	1.74479651	1.435135877	2.121272912
1259	Ecotoopgroep	H22	1950	1960	1.74193156	1.432587212	2.118073883
1260	Ecotoopgroep	H22	1950	1961	1.738519365	1.429709675	2.114030305
1261	Ecotoopgroep	H22	1950	1962	1.734434055	1.426459695	2.108900448
1262	Ecotoopgroep	H22	1950	1963	1.729507154	1.4227016	2.102475314
1263	Ecotoopgroep	H22	1950	1964	1.723535125	1.418222408	2.094575089
1264	Ecotoopgroep	H22	1950	1965	1.716289511	1.412753234	2.085041898
1265	Ecotoopgroep	H22	1950	1966	1.707528494	1.405993639	2.073731684
